procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152924   8536 269740    0    0     0     0  535 1954  3  1 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 152900   8536 269740    0    0     0     0  328 1255  3  1 96  0  0
 0  0      0 152924   8536 269740    0    0     0     0  261  157  2  1 97  0  0
 0  0      0 161660   8536 269740    0    0     0     0  283  680  3  0 97  0  0
 0  0      0 161672   8536 269740    0    0     0     0  612 1994  2  2 96  0  0
 0  0      0 161672   8536 269740    0    0     0     0  462 1397  0  1 99  0  0
 0  0      0 161672   8536 269740    0    0     0     0  257  143  2  0 98  0  0
 0  0      0 160556   8536 269740    0    0     0     0  301 1060  4  1 95  0  0
 0  0      0 160556   8536 269740    0    0     0     0  255  183  0  1 99  0  0
 0  0      0 160556   8536 269740    0    0     0     0  252  132  1  0 99  0  0
 0  0      0 160556   8536 269740    0    0     0     0  254  142  0  0 100  0  0
 0  0      0 160556   8536 269740    0    0     0     0  253  136  1  0 99  0  0
 0  0      0 160556   8536 269740    0    0     0     0  255  145  0  0 100  0  0
 0  0      0 160556   8536 269740    0    0     0     0  252  133  2  0 98  0  0
 0  0      0 160556   8536 269740    0    0     0     0  255  144  1  1 98  0  0
 0  0      0 160556   8536 269740    0    0     0     0  252  133  1  0 99  0  0
 0  0      0 160556   8536 269740    0    0     0     0  256  142  2  0 98  0  0
 0  0      0 160556   8536 269740    0    0     0     0  252  139  1  1 98  0  0
 0  0      0 160556   8536 269740    0    0     0     0  256  143  1  0 99  0  0
 0  0      0 160556   8536 269740    0    0     0     0  252  136  1  1 98  0  0
 0  0      0 160556   8536 269740    0    0     0     0  254  140  2  0 98  0  0
 0  0      0 160556   8536 269744    0    0     0     0  254  139  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 160556   8536 269744    0    0     0     0  257  136  1  1 98  0  0
 0  0      0 160556   8536 269744    0    0     0     0  252  137  1  1 98  0  0
 0  0      0 160556   8536 269744    0    0     0     0  252  144  2  0 98  0  0
 0  0      0 160556   8536 269744    0    0     0     0  252  136  1  0 99  0  0
 0  0      0 160556   8536 269744    0    0     0     0  255  136  2  0 98  0  0
 0  0      0 160556   8536 269744    0    0     0     0  253  138  0  0 100  0  0
 1  0      0 160556   8536 269744    0    0     0     0  252  138  0  1 99  0  0
